,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-13,1.4829659318637274,1.0821643286573146,1.8637274549098195,238.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-14,1.4028056112224447,1.0220440881763526,1.783567134268537,253.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-15,1.342685370741483,0.9819639278557114,1.723446893787575,269.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-16,1.342685370741483,0.9819639278557114,1.7034068136272544,290.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-17,1.2625250501002003,0.9018036072144289,1.6032064128256511,294.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-18,1.1823647294589177,0.8416833667334669,1.5230460921843687,301.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-19,1.1422845691382766,0.8016032064128256,1.4829659318637274,316.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-20,1.2424849699398797,0.9018036072144289,1.56312625250501,338.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-21,1.442885771543086,1.122244488977956,1.7635270541082164,387.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,1.6032064128256511,1.3026052104208417,1.9038076152304608,444.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-23,1.7034068136272544,1.4228456913827654,1.9839679358717435,509.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,1.7034068136272544,1.442885771543086,1.9639278557114228,580.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,1.5831663326653307,1.3226452905811623,1.8236472945891782,623.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,1.4028056112224447,1.1623246492985972,1.6232464929859718,645.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,1.222444889779559,1.002004008016032,1.4629258517034067,664.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,1.122244488977956,0.9018036072144289,1.3627254509018036,672.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,1.0821643286573146,0.8416833667334669,1.3026052104208417,674.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,1.062124248496994,0.8416833667334669,1.282565130260521,690.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,1.062124248496994,0.8216432865731462,1.282565130260521,693.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,1.062124248496994,0.8416833667334669,1.282565130260521,697.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,1.0821643286573146,0.8617234468937875,1.3026052104208417,722.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,1.122244488977956,0.9018036072144289,1.342685370741483,747.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,1.1823647294589177,0.9619238476953907,1.4028056112224447,774.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,1.1823647294589177,0.9619238476953907,1.4028056112224447,803.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,1.2024048096192383,1.002004008016032,1.4028056112224447,839.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,1.2024048096192383,0.9819639278557114,1.4028056112224447,866.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,1.1823647294589177,0.9819639278557114,1.3827655310621243,890.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,1.1422845691382766,0.9418837675350701,1.3226452905811623,908.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,1.1422845691382766,0.9619238476953907,1.342685370741483,943.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,1.222444889779559,1.0220440881763526,1.4028056112224447,1009.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-12,1.3226452905811623,1.1422845691382766,1.5230460921843687,1096.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-13,1.4028056112224447,1.222444889779559,1.5831663326653307,1190.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-14,1.4028056112224447,1.2424849699398797,1.5831663326653307,1276.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-15,1.3226452905811623,1.1623246492985972,1.503006012024048,1329.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-16,1.222444889779559,1.062124248496994,1.3827655310621243,1352.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-17,1.1022044088176353,0.9418837675350701,1.2625250501002003,1362.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-18,1.122244488977956,0.9619238476953907,1.2625250501002003,1418.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-19,1.1823647294589177,1.0420841683366733,1.342685370741483,1508.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-20,1.2424849699398797,1.0821643286573146,1.3827655310621243,1565.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-21,1.2424849699398797,1.1022044088176353,1.3827655310621243,1634.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-22,1.2625250501002003,1.122244488977956,1.4028056112224447,1748.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-23,1.3026052104208417,1.1623246492985972,1.442885771543086,1855.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-24,1.342685370741483,1.222444889779559,1.4829659318637274,2001.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-25,1.3226452905811623,1.2024048096192383,1.4629258517034067,2112.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-26,1.342685370741483,1.222444889779559,1.4629258517034067,2261.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-27,1.3226452905811623,1.2024048096192383,1.442885771543086,2402.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-28,1.282565130260521,1.1623246492985972,1.4028056112224447,2491.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-29,1.1823647294589177,1.062124248496994,1.282565130260521,2504.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-30,1.062124248496994,0.9418837675350701,1.1623246492985972,2477.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-01,0.9819639278557114,0.8617234468937875,1.0821643286573146,2452.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-02,0.9619238476953907,0.8416833667334669,1.0821643286573146,2457.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-03,1.002004008016032,0.8817635270541082,1.122244488977956,2475.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-04,1.062124248496994,0.9418837675350701,1.1823647294589177,2532.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-05,1.0821643286573146,0.9619238476953907,1.2024048096192383,2583.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-06,1.1022044088176353,0.9819639278557114,1.2024048096192383,2619.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-07,1.1022044088176353,0.9819639278557114,1.222444889779559,2684.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-08,1.122244488977956,1.0220440881763526,1.2424849699398797,2785.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-09,1.1823647294589177,1.0821643286573146,1.3026052104208417,2920.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-10,1.222444889779559,1.1022044088176353,1.3226452905811623,3045.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-11,1.2424849699398797,1.1422845691382766,1.342685370741483,3200.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-12,1.1823647294589177,1.0821643286573146,1.3026052104208417,3262.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-13,1.1422845691382766,1.0220440881763526,1.2424849699398797,3294.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-14,1.062124248496994,0.9619238476953907,1.1623246492985972,3322.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-15,1.062124248496994,0.9619238476953907,1.1623246492985972,3375.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-16,1.062124248496994,0.9619238476953907,1.1623246492985972,3411.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-17,1.1422845691382766,1.0420841683366733,1.2424849699398797,3585.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-18,1.1422845691382766,1.0420841683366733,1.222444889779559,3643.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-19,1.2024048096192383,1.1022044088176353,1.3026052104208417,3831.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-20,1.1623246492985972,1.062124248496994,1.2625250501002003,3932.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-21,1.2024048096192383,1.122244488977956,1.3026052104208417,4108.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-22,1.222444889779559,1.122244488977956,1.3026052104208417,4327.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-23,1.3026052104208417,1.222444889779559,1.4028056112224447,4687.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-24,1.3226452905811623,1.2424849699398797,1.4028056112224447,4941.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-25,1.3226452905811623,1.2424849699398797,1.4028056112224447,5211.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-26,1.1823647294589177,1.1022044088176353,1.2625250501002003,5241.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-27,1.1022044088176353,1.0220440881763526,1.1823647294589177,5264.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-28,1.002004008016032,0.9218436873747494,1.0821643286573146,5241.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-29,0.9819639278557114,0.9018036072144289,1.062124248496994,5198.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-30,1.002004008016032,0.9218436873747494,1.0821643286573146,5265.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-31,1.062124248496994,0.9819639278557114,1.1422845691382766,5411.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-01,1.122244488977956,1.0420841683366733,1.2024048096192383,5551.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-02,1.1422845691382766,1.062124248496994,1.222444889779559,5695.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-03,1.0821643286573146,1.002004008016032,1.1623246492985972,5655.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-04,1.0420841683366733,0.9619238476953907,1.122244488977956,5686.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-05,1.0420841683366733,0.9619238476953907,1.122244488977956,5833.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-06,1.1022044088176353,1.0420841683366733,1.1823647294589177,6029.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-07,1.1823647294589177,1.122244488977956,1.2625250501002003,6336.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-08,1.2024048096192383,1.1422845691382766,1.282565130260521,6574.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-09,1.1422845691382766,1.0821643286573146,1.222444889779559,6566.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-10,1.1022044088176353,1.0420841683366733,1.1823647294589177,6739.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-11,1.0220440881763526,0.9619238476953907,1.1022044088176353,6689.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-12,1.0420841683366733,0.9619238476953907,1.1022044088176353,6711.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-13,1.002004008016032,0.9418837675350701,1.0821643286573146,6764.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-14,1.0220440881763526,0.9418837675350701,1.0821643286573146,6765.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-15,1.0420841683366733,0.9819639278557114,1.122244488977956,6887.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-16,1.0420841683366733,0.9619238476953907,1.1022044088176353,6927.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-17,0.9418837675350701,0.8817635270541082,1.0220440881763526,6539.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-18,0.8617234468937875,0.8016032064128256,0.9418837675350701,6362.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-19,0.8016032064128256,0.721442885771543,0.8817635270541082,6180.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-20,0.9218436873747494,0.8416833667334669,1.002004008016032,6264.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-21,1.062124248496994,0.9819639278557114,1.122244488977956,6561.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-22,1.1823647294589177,1.1022044088176353,1.2625250501002003,6861.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-23,1.1823647294589177,1.122244488977956,1.2625250501002003,7005.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-24,1.222444889779559,1.1422845691382766,1.282565130260521,7423.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-25,1.1823647294589177,1.122244488977956,1.2424849699398797,7620.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-26,1.2424849699398797,1.1623246492985972,1.3026052104208417,8040.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-27,1.2024048096192383,1.1422845691382766,1.282565130260521,8378.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-28,1.282565130260521,1.222444889779559,1.342685370741483,8969.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-29,1.2625250501002003,1.2024048096192383,1.3226452905811623,9394.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-30,1.2424849699398797,1.1823647294589177,1.3026052104208417,9678.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-31,1.122244488977956,1.062124248496994,1.1823647294589177,9669.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-01,1.062124248496994,1.002004008016032,1.122244488977956,9713.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-02,1.002004008016032,0.9418837675350701,1.062124248496994,9687.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-03,1.0420841683366733,0.9819639278557114,1.1022044088176353,9917.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-04,1.062124248496994,1.002004008016032,1.1022044088176353,10009.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-05,1.1022044088176353,1.0420841683366733,1.1623246492985972,10275.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-06,1.062124248496994,1.002004008016032,1.122244488977956,10289.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-07,1.0220440881763526,0.9619238476953907,1.0821643286573146,10121.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-08,0.9619238476953907,0.9018036072144289,1.0220440881763526,10089.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-09,0.9819639278557114,0.9218436873747494,1.0420841683366733,10165.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-10,1.0220440881763526,0.9619238476953907,1.0821643286573146,10280.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-11,1.0821643286573146,1.0220440881763526,1.1422845691382766,10596.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-12,1.122244488977956,1.062124248496994,1.1823647294589177,10911.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-13,1.1422845691382766,1.0821643286573146,1.2024048096192383,11168.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-14,1.0821643286573146,1.0220440881763526,1.1422845691382766,11099.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-15,1.002004008016032,0.9418837675350701,1.062124248496994,10925.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-16,0.9418837675350701,0.8817635270541082,1.002004008016032,10805.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-17,0.9819639278557114,0.9218436873747494,1.0220440881763526,10932.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-18,1.0420841683366733,0.9819639278557114,1.0821643286573146,11130.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-19,1.062124248496994,1.002004008016032,1.1022044088176353,11138.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-20,1.0220440881763526,0.9619238476953907,1.0821643286573146,11061.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-21,0.9418837675350701,0.8817635270541082,1.002004008016032,10755.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-22,0.9018036072144289,0.8416833667334669,0.9619238476953907,10537.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-23,0.9218436873747494,0.8617234468937875,0.9619238476953907,10527.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-24,0.9819639278557114,0.9418837675350701,1.0420841683366733,10704.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-25,1.0821643286573146,1.0420841683366733,1.1422845691382766,11093.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-26,1.1623246492985972,1.122244488977956,1.222444889779559,11582.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-27,1.1623246492985972,1.1022044088176353,1.222444889779559,11742.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-28,1.122244488977956,1.062124248496994,1.1823647294589177,11915.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-29,1.0420841683366733,1.002004008016032,1.1022044088176353,11908.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-30,1.0420841683366733,0.9819639278557114,1.1022044088176353,12043.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-01,1.0420841683366733,1.002004008016032,1.1022044088176353,12233.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-02,1.1022044088176353,1.062124248496994,1.1623246492985972,12667.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-03,1.122244488977956,1.062124248496994,1.1823647294589177,12917.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-04,1.0821643286573146,1.0220440881763526,1.122244488977956,12797.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-05,0.9819639278557114,0.9218436873747494,1.0220440881763526,12462.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-06,0.9218436873747494,0.8617234468937875,0.9619238476953907,12295.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-07,0.9418837675350701,0.9018036072144289,1.002004008016032,12418.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
